season,mechanism,alpha,sigma_scale,n_sims,n_finalists,top_judge_final,champion_mode,champion_mode_prob,champion_mode_prob_se,champion_entropy,tpi_season_avg,tpi_n,tpi_std,tpi_p05,tpi_p95,tpi_boot_p025,tpi_boot_p975,fan_vs_uniform_contrast,fan_vs_uniform_contrast_se,robust_fail_rate,robust_fail_rate_se,robust_fail_rate_fixed,robust_fail_rate_fixed_se,robust_fail_rate_random_bottom_k,robust_fail_rate_random_bottom_k_se,robust_fail_rate_add,robust_fail_rate_add_se,robust_fail_rate_redistribute,robust_fail_rate_redistribute_se,outlier_mult
1,percent_sqrt,0.5,1.0,20,2,Kelly Monaco,John O'Hurley,0.55,0.11124297730643495,0.6881388137135884,0.7075000000000001,20,0.10491921147088604,0.5944444444444444,0.7999999999999999,0.6764097222222223,0.7486111111111112,0.55,0.11124297730643495,0.45,0.11124297730643495,,,,,,,,,5.0
1,percent_sqrt,0.5,1.0,20,2,Kelly Monaco,John O'Hurley,0.55,0.11124297730643495,0.6881388137135884,0.7075000000000001,20,0.10491921147088604,0.5944444444444444,0.7999999999999999,0.6764097222222223,0.7486111111111112,0.55,0.11124297730643495,0.55,0.11124297730643495,,,,,,,,,10.0
1,percent_log,0.5,1.0,20,2,Kelly Monaco,Kelly Monaco,0.5,0.11180339887498948,0.8556886672556694,0.6857222222222223,20,0.10618817813103687,0.5932222222222222,0.7999999999999999,0.6343027777777779,0.7371416666666668,0.5,0.11180339887498948,0.55,0.11124297730643495,,,,,,,,,2.0
1,percent_log,0.5,1.0,20,2,Kelly Monaco,Kelly Monaco,0.5,0.11180339887498948,0.8556886672556694,0.6857222222222223,20,0.10618817813103687,0.5932222222222222,0.7999999999999999,0.6343027777777779,0.7371416666666668,0.5,0.11180339887498948,0.6,0.10954451150103323,,,,,,,,,5.0
1,percent_log,0.5,1.0,20,2,Kelly Monaco,Kelly Monaco,0.5,0.11180339887498948,0.8556886672556694,0.6857222222222223,20,0.10618817813103687,0.5932222222222222,0.7999999999999999,0.6343027777777779,0.7371416666666668,0.5,0.11180339887498948,0.65,0.1066536450385077,,,,,,,,,10.0
1,dynamic_weight,0.5,1.0,20,2,Kelly Monaco,John O'Hurley,0.5,0.11180339887498948,0.8556886672556694,0.6960000000000001,20,0.10683429810441018,0.5932222222222222,0.7999999999999999,0.6561111111111112,0.7385291666666669,0.55,0.11124297730643495,0.4,0.10954451150103323,,,,,,,,,2.0
1,dynamic_weight,0.5,1.0,20,2,Kelly Monaco,John O'Hurley,0.5,0.11180339887498948,0.8556886672556694,0.6960000000000001,20,0.10683429810441018,0.5932222222222222,0.7999999999999999,0.6561111111111112,0.7385291666666669,0.55,0.11124297730643495,0.5,0.11180339887498948,,,,,,,,,5.0
1,dynamic_weight,0.5,1.0,20,2,Kelly Monaco,John O'Hurley,0.5,0.11180339887498948,0.8556886672556694,0.6960000000000001,20,0.10683429810441018,0.5932222222222222,0.7999999999999999,0.6561111111111112,0.7385291666666669,0.55,0.11124297730643495,0.55,0.11124297730643495,,,,,,,,,10.0
1,percent_cap,0.5,1.0,20,2,Kelly Monaco,John O'Hurley,0.5,0.11180339887498948,0.8556886672556694,0.6960000000000001,20,0.10683429810441018,0.5932222222222222,0.7999999999999999,0.6548583333333334,0.7383333333333335,0.55,0.11124297730643495,0.5,0.11180339887498948,,,,,,,,,2.0
1,percent_cap,0.5,1.0,20,2,Kelly Monaco,John O'Hurley,0.5,0.11180339887498948,0.8556886672556694,0.6960000000000001,20,0.10683429810441018,0.5932222222222222,0.7999999999999999,0.6548583333333334,0.7383333333333335,0.55,0.11124297730643495,0.45,0.11124297730643495,,,,,,,,,5.0
1,percent_cap,0.5,1.0,20,2,Kelly Monaco,John O'Hurley,0.5,0.11180339887498948,0.8556886672556694,0.6960000000000001,20,0.10683429810441018,0.5932222222222222,0.7999999999999999,0.6548583333333334,0.7383333333333335,0.55,0.11124297730643495,0.55,0.11124297730643495,,,,,,,,,10.0
2,percent,0.5,1.0,20,3,Drew Lachey,Stacy Keibler,0.4,0.10954451150103323,1.0888999753452238,0.7730952380952381,20,0.2468189531134596,0.40773809523809523,0.9652777777777778,0.6678174603174603,0.8785287698412699,0.7,0.10246950765959599,0.75,0.09682458365518543,,,,,,,,,2.0
2,percent,0.5,1.0,20,3,Drew Lachey,Stacy Keibler,0.4,0.10954451150103323,1.0888999753452238,0.7730952380952381,20,0.2468189531134596,0.40773809523809523,0.9652777777777778,0.6678174603174603,0.8785287698412699,0.7,0.10246950765959599,0.75,0.09682458365518543,,,,,,,,,5.0
2,percent,0.5,1.0,20,3,Drew Lachey,Stacy Keibler,0.4,0.10954451150103323,1.0888999753452238,0.7730952380952381,20,0.2468189531134596,0.40773809523809523,0.9652777777777778,0.6678174603174603,0.8785287698412699,0.7,0.10246950765959599,0.75,0.09682458365518543,,,,,,,,,10.0
2,rank,0.5,1.0,20,3,Drew Lachey,Drew Lachey,1.0,0.0,-0.0,0.9652777777777779,20,1.1390647892519134e-16,0.9652777777777778,0.9652777777777778,0.9652777777777779,0.9652777777777779,0.0,0.0,0.15,0.07984359711335656,,,,,,,,,2.0
2,rank,0.5,1.0,20,3,Drew Lachey,Drew Lachey,1.0,0.0,-0.0,0.9652777777777779,20,1.1390647892519134e-16,0.9652777777777778,0.9652777777777778,0.9652777777777779,0.9652777777777779,0.0,0.0,0.3,0.10246950765959598,,,,,,,,,5.0
2,rank,0.5,1.0,20,3,Drew Lachey,Drew Lachey,1.0,0.0,-0.0,0.9652777777777779,20,1.1390647892519134e-16,0.9652777777777778,0.9652777777777778,0.9652777777777779,0.9652777777777779,0.0,0.0,0.25,0.09682458365518543,,,,,,,,,10.0
2,percent_judge_save,0.5,1.0,20,3,Drew Lachey,Drew Lachey,0.5,0.11180339887498948,1.0296530140645737,0.8350793650793651,20,0.2209618190076071,0.40773809523809523,0.9652777777777778,0.7266086309523809,0.9187881944444445,0.5,0.11180339887498948,0.8,0.08944271909999157,,,,,,,,,2.0
2,percent_judge_save,0.5,1.0,20,3,Drew Lachey,Drew Lachey,0.5,0.11180339887498948,1.0296530140645737,0.8350793650793651,20,0.2209618190076071,0.40773809523809523,0.9652777777777778,0.7266086309523809,0.9187881944444445,0.5,0.11180339887498948,0.9,0.06708203932499368,,,,,,,,,5.0
2,percent_judge_save,0.5,1.0,20,3,Drew Lachey,Drew Lachey,0.5,0.11180339887498948,1.0296530140645737,0.8350793650793651,20,0.2209618190076071,0.40773809523809523,0.9652777777777778,0.7266086309523809,0.9187881944444445,0.5,0.11180339887498948,0.95,0.04873397172404484,,,,,,,,,10.0
2,percent_sqrt,0.5,1.0,20,3,Drew Lachey,Stacy Keibler,0.35,0.1066536450385077,1.0960673284468554,0.7762103174603174,20,0.24892857875332877,0.40773809523809523,0.9652777777777778,0.6709325396825396,0.8602266865079368,0.65,0.1066536450385077,0.8,0.08944271909999157,,,,,,,,,2.0
2,percent_sqrt,0.5,1.0,20,3,Drew Lachey,Stacy Keibler,0.35,0.1066536450385077,1.0960673284468554,0.7762103174603174,20,0.24892857875332877,0.40773809523809523,0.9652777777777778,0.6709325396825396,0.8602266865079368,0.65,0.1066536450385077,0.85,0.07984359711335656,,,,,,,,,5.0
2,percent_sqrt,0.5,1.0,20,3,Drew Lachey,Stacy Keibler,0.35,0.1066536450385077,1.0960673284468554,0.7762103174603174,20,0.24892857875332877,0.40773809523809523,0.9652777777777778,0.6709325396825396,0.8602266865079368,0.65,0.1066536450385077,0.7,0.10246950765959599,,,,,,,,,10.0
2,percent_log,0.5,1.0,20,3,Drew Lachey,Drew Lachey,0.45,0.11124297730643495,1.2580481453641945,0.7737925170068027,20,0.24609717986893978,0.40773809523809523,0.9652777777777778,0.6424188988095237,0.8680083262471658,0.55,0.11124297730643495,0.85,0.07984359711335656,,,,,,,,,2.0
2,percent_log,0.5,1.0,20,3,Drew Lachey,Drew Lachey,0.45,0.11124297730643495,1.2580481453641945,0.7737925170068027,20,0.24609717986893978,0.40773809523809523,0.9652777777777778,0.6424188988095237,0.8680083262471658,0.55,0.11124297730643495,0.9,0.06708203932499368,,,,,,,,,5.0
2,percent_log,0.5,1.0,20,3,Drew Lachey,Drew Lachey,0.45,0.11124297730643495,1.2580481453641945,0.7737925170068027,20,0.24609717986893978,0.40773809523809523,0.9652777777777778,0.6424188988095237,0.8680083262471658,0.55,0.11124297730643495,0.95,0.04873397172404484,,,,,,,,,10.0
2,dynamic_weight,0.5,1.0,20,3,Drew Lachey,Drew Lachey,0.4,0.10954451150103323,1.0888999753452238,0.7793253968253968,20,0.2509797803434095,0.40773809523809523,0.9652777777777778,0.6703913690476189,0.8815659722222223,0.6,0.10954451150103323,0.8,0.08944271909999157,,,,,,,,,2.0
2,dynamic_weight,0.5,1.0,20,3,Drew Lachey,Drew Lachey,0.4,0.10954451150103323,1.0888999753452238,0.7793253968253968,20,0.2509797803434095,0.40773809523809523,0.9652777777777778,0.6703913690476189,0.8815659722222223,0.6,0.10954451150103323,0.85,0.07984359711335656,,,,,,,,,5.0
2,dynamic_weight,0.5,1.0,20,3,Drew Lachey,Drew Lachey,0.4,0.10954451150103323,1.0888999753452238,0.7793253968253968,20,0.2509797803434095,0.40773809523809523,0.9652777777777778,0.6703913690476189,0.8815659722222223,0.6,0.10954451150103323,0.75,0.09682458365518543,,,,,,,,,10.0
2,percent_cap,0.5,1.0,20,3,Drew Lachey,Jerry Rice,0.35,0.1066536450385077,1.0960673284468552,0.7514484126984127,20,0.2600387079002345,0.40773809523809523,0.9652777777777778,0.6396329365079363,0.8631121031746033,0.65,0.1066536450385077,0.75,0.09682458365518543,,,,,,,,,2.0
2,percent_cap,0.5,1.0,20,3,Drew Lachey,Jerry Rice,0.35,0.1066536450385077,1.0960673284468552,0.7514484126984127,20,0.2600387079002345,0.40773809523809523,0.9652777777777778,0.6396329365079363,0.8631121031746033,0.65,0.1066536450385077,0.8,0.08944271909999157,,,,,,,,,5.0
2,percent_cap,0.5,1.0,20,3,Drew Lachey,Jerry Rice,0.35,0.1066536450385077,1.0960673284468552,0.7514484126984127,20,0.2600387079002345,0.40773809523809523,0.9652777777777778,0.6396329365079363,0.8631121031746033,0.65,0.1066536450385077,0.85,0.07984359711335656,,,,,,,,,10.0
3,percent,0.5,1.0,20,2,Emmitt Smith,Mario Lopez,0.6,0.10954451150103323,1.033114087516671,0.8277895773208274,20,0.05930391736145185,0.7531163570226069,0.8666666666666666,0.8037624733195047,0.8525493626743627,0.4,0.10954451150103323,0.45,0.11124297730643495,,,,,,,,,2.0
3,percent,0.5,1.0,20,2,Emmitt Smith,Mario Lopez,0.6,0.10954451150103323,1.033114087516671,0.8277895773208274,20,0.05930391736145185,0.7531163570226069,0.8666666666666666,0.8037624733195047,0.8525493626743627,0.4,0.10954451150103323,0.4,0.10954451150103323,,,,,,,,,5.0
3,percent,0.5,1.0,20,2,Emmitt Smith,Mario Lopez,0.6,0.10954451150103323,1.033114087516671,0.8277895773208274,20,0.05930391736145185,0.7531163570226069,0.8666666666666666,0.8037624733195047,0.8525493626743627,0.4,0.10954451150103323,0.4,0.10954451150103323,,,,,,,,,10.0
3,rank,0.5,1.0,20,2,Emmitt Smith,Mario Lopez,0.5,0.11180339887498948,0.8556886672556694,0.8310707671957672,20,0.0375669135244652,0.7974975348725348,0.8666666666666666,0.814284151034151,0.8446345598845599,0.5,0.11180339887498948,0.45,0.11124297730643495,,,,,,,,,2.0
3,rank,0.5,1.0,20,2,Emmitt Smith,Mario Lopez,0.5,0.11180339887498948,0.8556886672556694,0.8310707671957672,20,0.0375669135244652,0.7974975348725348,0.8666666666666666,0.814284151034151,0.8446345598845599,0.5,0.11180339887498948,0.35,0.1066536450385077,,,,,,,,,5.0
3,rank,0.5,1.0,20,2,Emmitt Smith,Mario Lopez,0.5,0.11180339887498948,0.8556886672556694,0.8310707671957672,20,0.0375669135244652,0.7974975348725348,0.8666666666666666,0.814284151034151,0.8446345598845599,0.5,0.11180339887498948,0.4,0.10954451150103323,,,,,,,,,10.0
3,percent_judge_save,0.5,1.0,20,2,Emmitt Smith,Emmitt Smith,0.55,0.11124297730643495,0.9958213213455276,0.8130256283068784,20,0.053791824344178445,0.7531163570226069,0.8666666666666666,0.7890127870971622,0.8352064976400914,0.65,0.1066536450385077,0.5,0.11180339887498948,,,,,,,,,2.0
3,percent_judge_save,0.5,1.0,20,2,Emmitt Smith,Emmitt Smith,0.55,0.11124297730643495,0.9958213213455276,0.8130256283068784,20,0.053791824344178445,0.7531163570226069,0.8666666666666666,0.7890127870971622,0.8352064976400914,0.65,0.1066536450385077,0.4,0.10954451150103323,,,,,,,,,5.0
3,percent_judge_save,0.5,1.0,20,2,Emmitt Smith,Emmitt Smith,0.55,0.11124297730643495,0.9958213213455276,0.8130256283068784,20,0.053791824344178445,0.7531163570226069,0.8666666666666666,0.7890127870971622,0.8352064976400914,0.65,0.1066536450385077,0.35,0.1066536450385077,,,,,,,,,10.0
3,percent_sqrt,0.5,1.0,20,2,Emmitt Smith,Mario Lopez,0.6,0.10954451150103323,1.033114087516671,0.8277895773208274,20,0.05930391736145185,0.7531163570226069,0.8666666666666666,0.8029983288991102,0.8478764869678933,0.4,0.10954451150103323,0.5,0.11180339887498948,,,,,,,,,2.0
3,percent_sqrt,0.5,1.0,20,2,Emmitt Smith,Mario Lopez,0.6,0.10954451150103323,1.033114087516671,0.8277895773208274,20,0.05930391736145185,0.7531163570226069,0.8666666666666666,0.8029983288991102,0.8478764869678933,0.4,0.10954451150103323,0.35,0.1066536450385077,,,,,,,,,5.0
3,percent_sqrt,0.5,1.0,20,2,Emmitt Smith,Mario Lopez,0.6,0.10954451150103323,1.033114087516671,0.8277895773208274,20,0.05930391736145185,0.7531163570226069,0.8666666666666666,0.8029983288991102,0.8478764869678933,0.4,0.10954451150103323,0.3,0.10246950765959598,,,,,,,,,10.0
3,percent_log,0.5,1.0,20,2,Emmitt Smith,Emmitt Smith,0.55,0.11124297730643495,0.8451132568429528,0.8243561207311207,20,0.03654067489074038,0.7974975348725348,0.8666666666666666,0.8055468374218375,0.8411933035714286,0.6,0.10954451150103323,0.6,0.10954451150103323,,,,,,,,,2.0
3,percent_log,0.5,1.0,20,2,Emmitt Smith,Emmitt Smith,0.55,0.11124297730643495,0.8451132568429528,0.8243561207311207,20,0.03654067489074038,0.7974975348725348,0.8666666666666666,0.8055468374218375,0.8411933035714286,0.6,0.10954451150103323,0.45,0.11124297730643495,,,,,,,,,5.0
3,percent_log,0.5,1.0,20,2,Emmitt Smith,Emmitt Smith,0.55,0.11124297730643495,0.8451132568429528,0.8243561207311207,20,0.03654067489074038,0.7974975348725348,0.8666666666666666,0.8055468374218375,0.8411933035714286,0.6,0.10954451150103323,0.4,0.10954451150103323,,,,,,,,,10.0
3,dynamic_weight,0.5,1.0,20,2,Emmitt Smith,Mario Lopez,0.55,0.11124297730643495,1.070047314690476,0.8244322540885042,20,0.058886346729603044,0.7531163570226069,0.8666666666666666,0.7991084201388889,0.8452144721019722,0.45,0.11124297730643495,0.55,0.11124297730643495,,,,,,,,,2.0
3,dynamic_weight,0.5,1.0,20,2,Emmitt Smith,Mario Lopez,0.55,0.11124297730643495,1.070047314690476,0.8244322540885042,20,0.058886346729603044,0.7531163570226069,0.8666666666666666,0.7991084201388889,0.8452144721019722,0.45,0.11124297730643495,0.45,0.11124297730643495,,,,,,,,,5.0
3,dynamic_weight,0.5,1.0,20,2,Emmitt Smith,Mario Lopez,0.55,0.11124297730643495,1.070047314690476,0.8244322540885042,20,0.058886346729603044,0.7531163570226069,0.8666666666666666,0.7991084201388889,0.8452144721019722,0.45,0.11124297730643495,0.35,0.1066536450385077,,,,,,,,,10.0
3,percent_cap,0.5,1.0,20,2,Emmitt Smith,Mario Lopez,0.6,0.10954451150103323,1.033114087516671,0.8277895773208274,20,0.05930391736145185,0.7531163570226069,0.8666666666666666,0.8022169842021405,0.8479413164381916,0.4,0.10954451150103323,0.5,0.11180339887498948,,,,,,,,,2.0
3,percent_cap,0.5,1.0,20,2,Emmitt Smith,Mario Lopez,0.6,0.10954451150103323,1.033114087516671,0.8277895773208274,20,0.05930391736145185,0.7531163570226069,0.8666666666666666,0.8022169842021405,0.8479413164381916,0.4,0.10954451150103323,0.35,0.1066536450385077,,,,,,,,,5.0
3,percent_cap,0.5,1.0,20,2,Emmitt Smith,Mario Lopez,0.6,0.10954451150103323,1.033114087516671,0.8277895773208274,20,0.05930391736145185,0.7531163570226069,0.8666666666666666,0.8022169842021405,0.8479413164381916,0.4,0.10954451150103323,0.4,0.10954451150103323,,,,,,,,,10.0
4,percent,0.5,1.0,20,3,Apolo Anton Ohno,Apolo Anton Ohno,0.45,0.11124297730643495,1.0670938948757507,0.8291450216450217,20,0.03794311634494634,0.7772979797979798,0.8749134199134199,0.8132696473665225,0.8438177804834054,0.55,0.11124297730643495,0.75,0.09682458365518543,,,,,,,,,2.0
4,percent,0.5,1.0,20,3,Apolo Anton Ohno,Apolo Anton Ohno,0.45,0.11124297730643495,1.0670938948757507,0.8291450216450217,20,0.03794311634494634,0.7772979797979798,0.8749134199134199,0.8132696473665225,0.8438177804834054,0.55,0.11124297730643495,0.8,0.08944271909999157,,,,,,,,,5.0
4,percent,0.5,1.0,20,3,Apolo Anton Ohno,Apolo Anton Ohno,0.45,0.11124297730643495,1.0670938948757507,0.8291450216450217,20,0.03794311634494634,0.7772979797979798,0.8749134199134199,0.8132696473665225,0.8438177804834054,0.55,0.11124297730643495,0.85,0.07984359711335656,,,,,,,,,10.0
4,rank,0.5,1.0,20,3,Apolo Anton Ohno,Apolo Anton Ohno,0.75,0.09682458365518543,0.5623351446188083,0.8474404761904761,20,0.01627356738302439,0.8382828282828283,0.8749134199134199,0.8401143578643578,0.8547665945165944,0.25,0.09682458365518543,0.4,0.10954451150103323,,,,,,,,,2.0
4,rank,0.5,1.0,20,3,Apolo Anton Ohno,Apolo Anton Ohno,0.75,0.09682458365518543,0.5623351446188083,0.8474404761904761,20,0.01627356738302439,0.8382828282828283,0.8749134199134199,0.8401143578643578,0.8547665945165944,0.25,0.09682458365518543,0.35,0.1066536450385077,,,,,,,,,5.0
4,rank,0.5,1.0,20,3,Apolo Anton Ohno,Apolo Anton Ohno,0.75,0.09682458365518543,0.5623351446188083,0.8474404761904761,20,0.01627356738302439,0.8382828282828283,0.8749134199134199,0.8401143578643578,0.8547665945165944,0.25,0.09682458365518543,0.4,0.10954451150103323,,,,,,,,,10.0
4,percent_judge_save,0.5,1.0,20,3,Apolo Anton Ohno,Joey Fatone,0.4,0.10954451150103323,1.0888999753452238,0.8346396103896103,20,0.04153872744777339,0.7772979797979798,0.8749134199134199,0.8187795815295816,0.8529754283910533,0.7,0.10246950765959599,0.6,0.10954451150103323,,,,,,,,,2.0
4,percent_judge_save,0.5,1.0,20,3,Apolo Anton Ohno,Joey Fatone,0.4,0.10954451150103323,1.0888999753452238,0.8346396103896103,20,0.04153872744777339,0.7772979797979798,0.8749134199134199,0.8187795815295816,0.8529754283910533,0.7,0.10246950765959599,0.95,0.04873397172404484,,,,,,,,,5.0
4,percent_judge_save,0.5,1.0,20,3,Apolo Anton Ohno,Joey Fatone,0.4,0.10954451150103323,1.0888999753452238,0.8346396103896103,20,0.04153872744777339,0.7772979797979798,0.8749134199134199,0.8187795815295816,0.8529754283910533,0.7,0.10246950765959599,0.95,0.04873397172404484,,,,,,,,,10.0
4,percent_sqrt,0.5,1.0,20,3,Apolo Anton Ohno,Apolo Anton Ohno,0.4,0.10954451150103323,1.0549201679861442,0.8407380952380953,20,0.0366278885752262,0.7772979797979798,0.8749134199134199,0.8242491522366521,0.8553804112554111,0.6,0.10954451150103323,0.75,0.09682458365518543,,,,,,,,,2.0
4,percent_sqrt,0.5,1.0,20,3,Apolo Anton Ohno,Apolo Anton Ohno,0.4,0.10954451150103323,1.0549201679861442,0.8407380952380953,20,0.0366278885752262,0.7772979797979798,0.8749134199134199,0.8242491522366521,0.8553804112554111,0.6,0.10954451150103323,0.7,0.10246950765959599,,,,,,,,,5.0
4,percent_sqrt,0.5,1.0,20,3,Apolo Anton Ohno,Apolo Anton Ohno,0.4,0.10954451150103323,1.0549201679861442,0.8407380952380953,20,0.0366278885752262,0.7772979797979798,0.8749134199134199,0.8242491522366521,0.8553804112554111,0.6,0.10954451150103323,0.75,0.09682458365518543,,,,,,,,,10.0
4,percent_log,0.5,1.0,20,3,Apolo Anton Ohno,Apolo Anton Ohno,0.55,0.11124297730643495,0.9972715231823841,0.8303627344877345,20,0.03457136172733807,0.7772979797979798,0.8749134199134199,0.8144722628066379,0.8419709054834055,0.45,0.11124297730643495,0.6,0.10954451150103323,,,,,,,,,2.0
4,percent_log,0.5,1.0,20,3,Apolo Anton Ohno,Apolo Anton Ohno,0.55,0.11124297730643495,0.9972715231823841,0.8303627344877345,20,0.03457136172733807,0.7772979797979798,0.8749134199134199,0.8144722628066379,0.8419709054834055,0.45,0.11124297730643495,0.8,0.08944271909999157,,,,,,,,,5.0
4,percent_log,0.5,1.0,20,3,Apolo Anton Ohno,Apolo Anton Ohno,0.55,0.11124297730643495,0.9972715231823841,0.8303627344877345,20,0.03457136172733807,0.7772979797979798,0.8749134199134199,0.8144722628066379,0.8419709054834055,0.45,0.11124297730643495,0.7,0.10246950765959599,,,,,,,,,10.0
4,dynamic_weight,0.5,1.0,20,3,Apolo Anton Ohno,Joey Fatone,0.4,0.10954451150103323,1.080527626604172,0.8376888528138527,20,0.03928512811692572,0.7772979797979798,0.8749134199134199,0.8181353219696971,0.8541626984126982,0.65,0.1066536450385077,0.65,0.1066536450385077,,,,,,,,,2.0
4,dynamic_weight,0.5,1.0,20,3,Apolo Anton Ohno,Joey Fatone,0.4,0.10954451150103323,1.080527626604172,0.8376888528138527,20,0.03928512811692572,0.7772979797979798,0.8749134199134199,0.8181353219696971,0.8541626984126982,0.65,0.1066536450385077,0.65,0.1066536450385077,,,,,,,,,5.0
4,dynamic_weight,0.5,1.0,20,3,Apolo Anton Ohno,Joey Fatone,0.4,0.10954451150103323,1.080527626604172,0.8376888528138527,20,0.03928512811692572,0.7772979797979798,0.8749134199134199,0.8181353219696971,0.8541626984126982,0.65,0.1066536450385077,0.9,0.06708203932499368,,,,,,,,,10.0
4,percent_cap,0.5,1.0,20,3,Apolo Anton Ohno,Apolo Anton Ohno,0.4,0.10954451150103323,1.080527626604172,0.8358573232323232,20,0.03829985497502384,0.7772979797979798,0.8749134199134199,0.8199972943722944,0.8523465142496391,0.6,0.10954451150103323,0.7,0.10246950765959599,,,,,,,,,2.0
4,percent_cap,0.5,1.0,20,3,Apolo Anton Ohno,Apolo Anton Ohno,0.4,0.10954451150103323,1.080527626604172,0.8358573232323232,20,0.03829985497502384,0.7772979797979798,0.8749134199134199,0.8199972943722944,0.8523465142496391,0.6,0.10954451150103323,0.75,0.09682458365518543,,,,,,,,,5.0
4,percent_cap,0.5,1.0,20,3,Apolo Anton Ohno,Apolo Anton Ohno,0.4,0.10954451150103323,1.080527626604172,0.8358573232323232,20,0.03829985497502384,0.7772979797979798,0.8749134199134199,0.8199972943722944,0.8523465142496391,0.6,0.10954451150103323,0.85,0.07984359711335656,,,,,,,,,10.0
5,percent,0.5,1.0,20,3,Mel B,Mel B,0.45,0.11124297730643495,1.0670938948757507,0.7555111832611833,20,0.1736405274498103,0.4726118326118326,0.8916161616161616,0.6872578147546897,0.8288131313131313,0.55,0.11124297730643495,0.65,0.1066536450385077,,,,,,,,,2.0
5,percent,0.5,1.0,20,3,Mel B,Mel B,0.45,0.11124297730643495,1.0670938948757507,0.7555111832611833,20,0.1736405274498103,0.4726118326118326,0.8916161616161616,0.6872578147546897,0.8288131313131313,0.55,0.11124297730643495,0.85,0.07984359711335656,,,,,,,,,5.0
5,percent,0.5,1.0,20,3,Mel B,Mel B,0.45,0.11124297730643495,1.0670938948757507,0.7555111832611833,20,0.1736405274498103,0.4726118326118326,0.8916161616161616,0.6872578147546897,0.8288131313131313,0.55,0.11124297730643495,0.9,0.06708203932499368,,,,,,,,,10.0
